EwEVersion,"6.6.16889.1 (compiled 27/04/2020)"
Date,"28/04/2020 13:46:00"
ModelName,Kat_200116
EcosimScenario,WGINOSE_baseline_BT+25%
TimeSeries,Katt_mints_baseline_BT+25
StartYear,1982

Data,Catch

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2056,0,0,0,0.1957683,0.002119543,0.05944117,0.004468029,0.00340396,0.05850321,0.02970118,0.2910759,0.0001824038,0.002513132,0.4392746,0.01073982,0.2849672,1.26213,0,0.0003217354,0,0,0.0224895,0.0002015661,0,0,0,0,0,0
2057,0,0,0,0.195769,0.00211978,0.05944141,0.004468213,0.003404083,0.05850211,0.02969856,0.2910895,0.0001824166,0.002513948,0.439324,0.01072641,0.2849773,1.262058,0,0.0003233458,0,0,0.02245267,0.0002016032,0,0,0,0,0,0
2058,0,0,0,0.1957708,0.002120027,0.05944243,0.004468672,0.003404209,0.05849987,0.02969581,0.2911064,0.0001824313,0.002514738,0.4393709,0.01071326,0.2849879,1.261991,0,0.0003248987,0,0,0.02241876,0.0002016453,0,0,0,0,0,0
2059,0,0,0,0.1957736,0.002120279,0.0594442,0.004469224,0.003404332,0.05849662,0.02969296,0.2911256,0.0001824473,0.002515499,0.4394154,0.01070038,0.2849987,1.261926,0,0.0003263942,0,0,0.02238755,0.0002016911,0,0,0,0,0,0
2060,0,0,0,0.1957773,0.002120535,0.05944628,0.00446977,0.003404449,0.05849248,0.02969003,0.2911466,0.0001824644,0.002516233,0.4394577,0.01068776,0.2850097,1.261865,0,0.0003278324,0,0,0.02235885,0.0002017399,0,0,0,0,0,0
2061,0,0,0,0.1957816,0.002120795,0.0594482,0.004470258,0.003404561,0.05848758,0.02968702,0.2911687,0.0001824822,0.002516938,0.4394979,0.01067538,0.2850206,1.261807,0,0.0003292136,0,0,0.02233245,0.0002017907,0,0,0,0,0,0
2062,0,0,0,0.1957866,0.002121058,0.05944994,0.004470627,0.003404667,0.05848205,0.02968396,0.2911918,0.0001825007,0.002517617,0.4395363,0.01066324,0.2850315,1.261752,0,0.0003305385,0,0,0.0223082,0.0002018431,0,0,0,0,0,0
2063,0,0,0,0.195792,0.002121326,0.0594515,0.004470854,0.003404768,0.05847603,0.02968089,0.2912156,0.0001825195,0.002518268,0.4395729,0.01065134,0.2850423,1.2617,0,0.000331808,0,0,0.02228594,0.0002018964,0,0,0,0,0,0
2064,0,0,0,0.1957979,0.002121595,0.05945281,0.004470971,0.003404868,0.05846962,0.02967785,0.29124,0.0001825387,0.002518893,0.4396079,0.01063967,0.285053,1.26165,0,0.0003330231,0,0,0.02226552,0.0002019501,0,0,0,0,0,0
2065,0,0,0,0.1958043,0.002121868,0.05945388,0.004471028,0.003404965,0.05846294,0.02967483,0.291265,0.000182558,0.002519492,0.4396414,0.01062824,0.2850637,1.261603,0,0.000334185,0,0,0.0222468,0.0002020039,0,0,0,0,0,0
2066,0,0,0,0.1958109,0.00212214,0.05945484,0.004471054,0.003405063,0.05845608,0.02967188,0.2912902,0.0001825774,0.002520064,0.4396733,0.01061704,0.2850741,1.261559,0,0.0003352951,0,0,0.02222966,0.0002020573,0,0,0,0,0,0
2067,0,0,0,0.1958176,0.002122408,0.05945581,0.004471077,0.00340516,0.05844912,0.02966901,0.2913157,0.0001825966,0.002520612,0.4397038,0.01060607,0.2850844,1.261517,0,0.0003363551,0,0,0.022214,0.0002021102,0,0,0,0,0,0
2068,0,0,0,0.1958245,0.00212267,0.05945681,0.004471123,0.003405257,0.05844212,0.02966622,0.2913412,0.0001826156,0.002521135,0.4397329,0.01059535,0.2850946,1.261477,0,0.000337366,0,0,0.02219969,0.0002021622,0,0,0,0,0,0
2069,0,0,0,0.1958315,0.002122926,0.05945783,0.004471208,0.003405355,0.05843512,0.02966352,0.2913666,0.0001826344,0.002521634,0.4397606,0.01058486,0.2851045,1.26144,0,0.0003383298,0,0,0.02218664,0.0002022132,0,0,0,0,0,0
2070,0,0,0,0.1958384,0.002123174,0.05945895,0.004471324,0.003405451,0.05842815,0.02966092,0.2913917,0.0001826527,0.00252211,0.4397869,0.01057463,0.2851142,1.261405,0,0.0003392478,0,0,0.02217474,0.0002022628,0,0,0,0,0,0
2071,0,0,0,0.1958452,0.002123414,0.05946013,0.004471463,0.003405546,0.05842127,0.02965841,0.2914165,0.0001826706,0.002522563,0.4398119,0.01056464,0.2851237,1.261372,0,0.0003401219,0,0,0.0221639,0.0002023109,0,0,0,0,0,0
2072,0,0,0,0.1958518,0.002123643,0.05946134,0.004471614,0.003405638,0.0584145,0.029656,0.2914408,0.0001826879,0.002522995,0.4398358,0.0105549,0.285133,1.261341,0,0.0003409535,0,0,0.02215404,0.0002023575,0,0,0,0,0,0
2073,0,0,0,0.1958583,0.002123864,0.05946254,0.00447177,0.003405726,0.05840784,0.02965368,0.2914643,0.0001827047,0.002523406,0.4398583,0.01054542,0.2851419,1.261312,0,0.0003417444,0,0,0.02214509,0.0002024023,0,0,0,0,0,0
2074,0,0,0,0.1958646,0.002124075,0.05946371,0.004471915,0.003405812,0.05840134,0.02965146,0.2914872,0.0001827209,0.002523796,0.4398798,0.01053618,0.2851506,1.261285,0,0.0003424961,0,0,0.02213696,0.0002024453,0,0,0,0,0,0
2075,0,0,0,0.1958707,0.002124277,0.05946483,0.004472046,0.003405895,0.058395,0.02964934,0.2915093,0.0001827364,0.002524167,0.4399004,0.0105272,0.2851591,1.26126,0,0.0003432104,0,0,0.02212959,0.0002024865,0,0,0,0,0,0
2076,0,0,0,0.1958766,0.00212447,0.0594659,0.004472163,0.003405976,0.05838886,0.02964731,0.2915307,0.0001827513,0.00252452,0.4399199,0.01051847,0.2851672,1.261236,0,0.0003438888,0,0,0.0221229,0.0002025258,0,0,0,0,0,0
2077,0,0,0,0.1958823,0.002124655,0.05946688,0.004472266,0.003406054,0.0583829,0.02964538,0.2915514,0.0001827656,0.002524855,0.4399385,0.01050999,0.285175,1.261214,0,0.000344533,0,0,0.02211686,0.0002025633,0,0,0,0,0,0
2078,0,0,0,0.1958878,0.002124831,0.05946783,0.00447236,0.003406129,0.05837718,0.02964355,0.2915711,0.0001827793,0.002525172,0.4399561,0.01050176,0.2851826,1.261193,0,0.0003451445,0,0,0.02211141,0.0002025989,0,0,0,0,0,0
2079,0,0,0,0.195893,0.002124998,0.05946874,0.004472447,0.003406202,0.05837166,0.02964182,0.2915901,0.0001827922,0.002525473,0.4399729,0.01049378,0.2851899,1.261174,0,0.0003457248,0,0,0.0221065,0.0002026326,0,0,0,0,0,0
2080,0,0,0,0.1958981,0.002125156,0.0594696,0.00447253,0.003406272,0.05836637,0.02964018,0.2916083,0.0001828046,0.00252576,0.4399889,0.01048604,0.2851968,1.261156,0,0.0003462753,0,0,0.02210209,0.0002026645,0,0,0,0,0,0
2081,0,0,0,0.1959028,0.002125305,0.05947042,0.004472611,0.003406341,0.0583613,0.02963864,0.2916257,0.0001828163,0.002526031,0.440004,0.01047855,0.2852035,1.261139,0,0.0003467974,0,0,0.02209811,0.0002026946,0,0,0,0,0,0
2082,0,0,0,0.1959074,0.002125447,0.0594712,0.004472693,0.003406406,0.05835646,0.02963718,0.2916423,0.0001828274,0.002526288,0.4400185,0.0104713,0.28521,1.261123,0,0.0003472927,0,0,0.02209455,0.0002027229,0,0,0,0,0,0
2083,0,0,0,0.1959117,0.002125581,0.05947197,0.004472774,0.00340647,0.05835184,0.02963581,0.291658,0.0001828378,0.002526531,0.4400323,0.01046429,0.2852162,1.261109,0,0.0003477624,0,0,0.02209137,0.0002027495,0,0,0,0,0,0
2084,0,0,0,0.1959158,0.002125707,0.05947271,0.004472856,0.003406532,0.05834745,0.02963453,0.2916731,0.0001828477,0.002526762,0.4400454,0.01045752,0.2852221,1.261095,0,0.0003482082,0,0,0.02208853,0.0002027745,0,0,0,0,0,0
2085,0,0,0,0.1959196,0.002125824,0.05947343,0.004472938,0.003406591,0.05834328,0.02963333,0.2916874,0.000182857,0.002526981,0.4400579,0.01045098,0.2852277,1.261082,0,0.0003486309,0,0,0.02208599,0.0002027978,0,0,0,0,0,0
2086,0,0,0,0.1959233,0.002125935,0.0594741,0.004473018,0.003406649,0.05833933,0.0296322,0.2917009,0.0001828657,0.002527188,0.4400698,0.01044466,0.2852332,1.26107,0,0.0003490318,0,0,0.02208374,0.0002028195,0,0,0,0,0,0
2087,0,0,0,0.1959267,0.002126039,0.05947476,0.004473095,0.003406703,0.05833559,0.02963115,0.2917137,0.0001828739,0.002527385,0.4400811,0.01043857,0.2852384,1.261059,0,0.0003494121,0,0,0.02208174,0.0002028398,0,0,0,0,0,0
2088,0,0,0,0.1959299,0.002126136,0.05947537,0.004473167,0.003406755,0.05833204,0.02963017,0.2917256,0.0001828816,0.002527571,0.4400919,0.0104327,0.2852433,1.261049,0,0.0003497727,0,0,0.02207998,0.0002028586,0,0,0,0,0,0
2089,0,0,0,0.1959329,0.002126226,0.05947594,0.004473236,0.003406805,0.0583287,0.02962925,0.291737,0.0001828887,0.002527747,0.4401021,0.01042704,0.285248,1.261039,0,0.0003501149,0,0,0.02207842,0.000202876,0,0,0,0,0,0
2090,0,0,0,0.1959357,0.002126311,0.05947649,0.004473301,0.003406853,0.05832555,0.02962841,0.2917476,0.0001828953,0.002527914,0.4401119,0.01042159,0.2852525,1.26103,0,0.0003504394,0,0,0.02207705,0.0002028921,0,0,0,0,0,0
2091,0,0,0,0.1959383,0.00212639,0.05947701,0.004473363,0.003406899,0.05832259,0.02962762,0.2917576,0.0001829016,0.002528072,0.4401212,0.01041635,0.2852567,1.261022,0,0.0003507474,0,0,0.02207586,0.000202907,0,0,0,0,0,0
2092,0,0,0,0.1959408,0.002126463,0.0594775,0.004473423,0.003406944,0.0583198,0.02962688,0.2917669,0.0001829073,0.002528222,0.44013,0.0104113,0.2852608,1.261014,0,0.0003510396,0,0,0.02207481,0.0002029206,0,0,0,0,0,0
2093,0,0,0,0.1959431,0.002126531,0.05947797,0.004473479,0.003406986,0.05831718,0.02962621,0.2917756,0.0001829126,0.002528364,0.4401385,0.01040645,0.2852646,1.261006,0,0.0003513169,0,0,0.02207391,0.0002029332,0,0,0,0,0,0
