EwEVersion,"6.6.16889.1 (compiled 27/04/2020)"
Date,"28/04/2020 15:21:17"
ModelName,Kat_200116
EcosimScenario,WGINOSE_baseline_seal_x10
TimeSeries,"Katt_mints - Baseline_seals_x10"
StartYear,1982

Data,Catch

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2039,0,0,0,0.1619503,0.001198292,0.0411315,0.001597377,0.003353643,0.01550639,0.0009788213,0.2758571,0.0001657808,0.002964274,0.3875003,0.001365246,0.2473421,1.048609,0,0.001242213,0,0,0.02705836,0.0002434435,0,0,0,0,0,0
2040,0,0,0,0.1619527,0.001198444,0.04114554,0.001597466,0.00335472,0.01544258,0.0009434253,0.2758396,0.0001657563,0.002966731,0.3876849,0.001264417,0.2473994,1.048517,0,0.00124603,0,0,0.02704333,0.0002432867,0,0,0,0,0,0
2041,0,0,0,0.1619501,0.00119851,0.04115852,0.001597367,0.003355883,0.01538274,0.0009103729,0.2758177,0.0001657308,0.00296872,0.3878405,0.001171549,0.2474488,1.04846,0,0.001249115,0,0,0.02703241,0.0002431319,0,0,0,0,0,0
2042,0,0,0,0.1619444,0.001198513,0.04117024,0.001597357,0.003357065,0.01532772,0.0008794837,0.2757926,0.0001657051,0.002970391,0.3879734,0.001085955,0.2474917,1.048426,0,0.001251702,0,0,0.02702499,0.0002429847,0,0,0,0,0,0
2043,0,0,0,0.161937,0.001198469,0.04118073,0.001597565,0.003358214,0.01527807,0.0008505907,0.2757657,0.0001656797,0.002971852,0.3880887,0.00100701,0.2475296,1.048406,0,0.001253963,0,0,0.02702049,0.000242849,0,0,0,0,0,0
2044,0,0,0,0.1619291,0.001198392,0.04119006,0.001597993,0.003359287,0.01523401,0.0008235375,0.2757381,0.0001656549,0.002973178,0.3881901,0.0009341492,0.2475633,1.048393,0,0.001256016,0,0,0.02701835,0.0002427267,0,0,0,0,0,0
2045,0,0,0,0.1619213,0.001198293,0.04119824,0.001598574,0.003360257,0.01519552,0.0007981781,0.2757103,0.0001656311,0.002974418,0.3882806,0.0008668564,0.2475937,1.048383,0,0.001257935,0,0,0.02701805,0.0002426186,0,0,0,0,0,0
2046,0,0,0,0.1619141,0.00119818,0.04120519,0.001599214,0.003361111,0.01516241,0.0007743759,0.2756831,0.0001656086,0.0029756,0.3883623,0.0008046661,0.2476213,1.048373,0,0.001259765,0,0,0.02701916,0.0002425246,0,0,0,0,0,0
2047,0,0,0,0.1619079,0.00119806,0.04121084,0.001599817,0.003361844,0.01513431,0.0007520046,0.275657,0.0001655875,0.002976739,0.3884368,0.0007471567,0.2476466,1.048362,0,0.001261528,0,0,0.02702131,0.0002424441,0,0,0,0,0,0
2048,0,0,0,0.1619027,0.001197939,0.04121518,0.001600312,0.003362462,0.0151108,0.0007309476,0.2756323,0.0001655679,0.00297784,0.3885052,0.0006939455,0.2476699,1.04835,0,0.001263229,0,0,0.0270242,0.0002423757,0,0,0,0,0,0
2049,0,0,0,0.1618985,0.001197822,0.04121822,0.001600658,0.003362972,0.01509139,0.0007110976,0.2756093,0.0001655499,0.0029789,0.3885682,0.0006446847,0.2476915,1.048337,0,0.001264865,0,0,0.0270276,0.0002423182,0,0,0,0,0,0
2050,0,0,0,0.1618954,0.00119771,0.04122004,0.001600846,0.003363387,0.01507558,0.0006923561,0.2755882,0.0001655334,0.002979915,0.3886264,0.0005990588,0.2477114,1.048322,0,0.001266428,0,0,0.02703132,0.0002422699,0,0,0,0,0,0
2051,0,0,0,0.1618931,0.001197604,0.04122077,0.00160089,0.003363724,0.01506288,0.0006746338,0.2755688,0.0001655185,0.002980879,0.3886801,0.0005567805,0.2477299,1.048308,0,0.001267908,0,0,0.02703521,0.0002422294,0,0,0,0,0,0
