EwEVersion,"6.6.16889.1 (compiled 27/04/2020)"
Date,"28/04/2020 13:21:40"
ModelName,Kat_200116
EcosimScenario,WGINOSE_baseline
TimeSeries,"Katt_mints _baseline"
StartYear,1982

Data,Biomass

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2032,0.003419693,0.04067899,0.02819782,0.484874,0.1111963,0.4602532,0.191936,0.2011847,2.49071,0.2671241,0.7507917,0.04765493,0.01009619,0.7865968,0.1463485,7.05669,1.805667,10.95375,0.1840787,104.0829,56.76045,1.391087,6.463104,27.85938,0.01632051,9.330356,6.601584,0.3058587,31.56748
2033,0.003393334,0.04067634,0.02819782,0.4843033,0.1108824,0.4613898,0.1943951,0.2011963,2.502888,0.2677852,0.7494257,0.04753833,0.01010021,0.7868475,0.145624,7.055475,1.805673,10.95362,0.1858662,104.3976,56.6771,1.379402,6.422516,27.87017,0.01625834,9.332808,6.60133,0.3058636,31.56812
2034,0.003379599,0.04067392,0.02819782,0.4837542,0.1105797,0.4621265,0.1968124,0.2011501,2.513044,0.268299,0.7480445,0.04742876,0.0101046,0.7870614,0.1449886,7.054204,1.805666,10.95364,0.187801,104.6609,56.59303,1.368309,6.385775,27.87565,0.01620748,9.335312,6.601183,0.3058686,31.56889
2035,0.00337479,0.04067164,0.02819782,0.4832409,0.1103019,0.4624925,0.1985253,0.2010577,2.521449,0.2686865,0.7466559,0.04732616,0.01010932,0.7872608,0.1444201,7.052861,1.805636,10.95373,0.1898454,104.8808,56.51313,1.357767,6.352379,27.87992,0.01616741,9.337689,6.601081,0.3058732,31.56964
2036,0.003373821,0.04066943,0.02819782,0.4827764,0.1100597,0.4627535,0.1990408,0.2009373,2.528417,0.2689745,0.7452857,0.04723238,0.01011444,0.7874677,0.143899,7.051484,1.805574,10.9538,0.1919697,105.0658,56.44221,1.347773,6.322067,27.8867,0.01613699,9.339767,6.600967,0.3058773,31.57023
2037,0.003372221,0.04066729,0.02819782,0.482374,0.1098612,0.4627227,0.1986979,0.2008095,2.534267,0.2691923,0.743984,0.04714874,0.01011998,0.7876965,0.1434116,7.050107,1.805461,10.9538,0.1941517,105.2239,56.38308,1.338343,6.294715,27.89783,0.01611457,9.341455,6.600802,0.3058808,31.57061
2038,0.003367925,0.04066525,0.02819782,0.4820386,0.1097068,0.4622667,0.1980185,0.2006928,2.539281,0.2693657,0.7428033,0.04707503,0.01012585,0.7879493,0.1429498,7.0488,1.805295,10.95372,0.196375,105.3612,56.33592,1.329496,6.270199,27.91302,0.01609821,9.34276,6.600582,0.3058837,31.57078
2039,0.00336055,0.04066336,0.02819782,0.4817646,0.1095902,0.4616619,0.1971563,0.2005987,2.543674,0.2695137,0.7417712,0.04701078,0.010132,0.7882202,0.1425095,7.047649,1.80509,10.95359,0.1986277,105.4823,56.29943,1.32124,6.248374,27.93111,0.01608611,9.343734,6.600318,0.3058861,31.5708
2040,0.003350272,0.04066166,0.02819782,0.4815414,0.1095023,0.4611706,0.1962019,0.2005318,2.547595,0.2696484,0.7408927,0.0469556,0.01013837,0.7885023,0.142089,7.046709,1.804859,10.95342,0.2009011,105.5903,56.27182,1.313568,6.229071,27.95075,0.01607684,9.344438,6.600029,0.3058881,31.57069
2041,0.00333791,0.04066018,0.02819782,0.4813583,0.109435,0.4607757,0.1954289,0.2004918,2.55114,0.269776,0.7401606,0.0469085,0.01014488,0.7887867,0.1416878,7.045982,1.804611,10.95324,0.2031882,105.687,56.25077,1.306463,6.21209,27.97046,0.01606931,9.344951,6.599737,0.3058897,31.57054
